layout,start_config,alpha_i,alpha_j,seed,sweep_type,complexity,both_success,single_success,failure,goal_reached_i,goal_reached_j,lava_collision,lava_hit_i,lava_hit_j,cell_collision,edge_collision,num_collisions,paralysis,paralysis_type,cycle_length,stay_streak,timesteps,steps_i,steps_j,arrival_order,arrival_gap,G_i,G_j,trajectory_i,trajectory_j
wide,B,0.0,0.0,42,symmetric,1,True,False,False,True,True,False,False,False,False,False,0,False,,,0,5,5,5,tie,0,385.12500762939453,500.0,"[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1)]"
wide,B,0.5,0.5,42,symmetric,1,True,False,False,True,True,False,False,False,False,False,0,False,,,0,5,5,5,tie,0,247.70000839233398,362.5749969482422,"[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1)]"
wide,B,1.0,1.0,42,symmetric,1,True,False,False,True,True,False,False,False,False,False,0,False,,,0,5,5,5,tie,0,110.27500915527344,225.14999771118164,"[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1)]"
wide,B,0.0,0.5,42,asymmetric,1,True,False,False,True,True,False,False,False,False,False,0,False,,,0,5,5,5,tie,0,385.12500762939453,362.5749969482422,"[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1)]"
wide,B,0.0,1.0,42,asymmetric,1,True,False,False,True,True,False,False,False,False,False,0,False,,,0,5,5,5,tie,0,385.12500762939453,225.14999771118164,"[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1)]"
wide,B,0.5,0.0,42,asymmetric,1,True,False,False,True,True,False,False,False,False,False,0,False,,,0,5,5,5,tie,0,247.70000839233398,500.0,"[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1)]"
wide,B,0.5,1.0,42,asymmetric,1,True,False,False,True,True,False,False,False,False,False,0,False,,,0,5,5,5,tie,0,247.70000839233398,225.14999771118164,"[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1)]"
wide,B,1.0,0.0,42,asymmetric,1,True,False,False,True,True,False,False,False,False,False,0,False,,,0,5,5,5,tie,0,110.27500915527344,500.0,"[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1)]"
wide,B,1.0,0.5,42,asymmetric,1,True,False,False,True,True,False,False,False,False,False,0,False,,,0,5,5,5,tie,0,110.27500915527344,362.5749969482422,"[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1)]"
bottleneck,A,0.0,0.0,42,symmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,9,7,9,i_first,2,700.0,786.6250076293945,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1)]","[(0, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]"
bottleneck,A,0.5,0.5,42,symmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,9,7,9,i_first,2,660.7750091552734,575.3000106811523,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1)]","[(0, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]"
bottleneck,A,1.0,1.0,42,symmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,9,7,9,i_first,2,621.549991607666,363.97500228881836,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1)]","[(0, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]"
bottleneck,A,0.0,0.5,42,asymmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,9,7,9,i_first,2,700.0,575.3000106811523,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1)]","[(0, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]"
bottleneck,A,0.0,1.0,42,asymmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,9,7,9,i_first,2,700.0,363.97500228881836,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1)]","[(0, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]"
bottleneck,A,0.5,0.0,42,asymmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,9,7,9,i_first,2,660.7750091552734,786.6250076293945,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1)]","[(0, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]"
bottleneck,A,0.5,1.0,42,asymmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,9,7,9,i_first,2,660.7750091552734,363.97500228881836,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1)]","[(0, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]"
bottleneck,A,1.0,0.0,42,asymmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,9,7,9,i_first,2,621.549991607666,786.6250076293945,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1)]","[(0, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]"
bottleneck,A,1.0,0.5,42,asymmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,9,7,9,i_first,2,621.549991607666,575.3000106811523,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1)]","[(0, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]"
bottleneck,B,0.0,0.0,42,symmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,9,9,7,j_first,-2,786.6250076293945,700.0,"[(0, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1)]"
bottleneck,B,0.5,0.5,42,symmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,9,9,7,j_first,-2,575.3000106811523,660.7750091552734,"[(0, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1)]"
bottleneck,B,1.0,1.0,42,symmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,9,9,7,j_first,-2,363.97500228881836,621.549991607666,"[(0, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1)]"
bottleneck,B,0.0,0.5,42,asymmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,9,9,7,j_first,-2,786.6250076293945,660.7750091552734,"[(0, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1)]"
bottleneck,B,0.0,1.0,42,asymmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,9,9,7,j_first,-2,786.6250076293945,621.549991607666,"[(0, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1)]"
bottleneck,B,0.5,0.0,42,asymmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,9,9,7,j_first,-2,575.3000106811523,700.0,"[(0, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1)]"
bottleneck,B,0.5,1.0,42,asymmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,9,9,7,j_first,-2,575.3000106811523,621.549991607666,"[(0, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1)]"
bottleneck,B,1.0,0.0,42,asymmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,9,9,7,j_first,-2,363.97500228881836,700.0,"[(0, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1)]"
bottleneck,B,1.0,0.5,42,asymmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,9,9,7,j_first,-2,363.97500228881836,660.7750091552734,"[(0, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1)]"
crossed_goals,A,0.0,0.0,42,symmetric,3,False,False,True,False,False,False,False,False,True,False,1,False,,,0,1,1,1,neither,0,78.0250015258789,77.5250015258789,"[(0, 1)]","[(0, 2)]"
crossed_goals,A,0.5,0.5,42,symmetric,3,False,False,True,False,False,False,False,False,True,False,1,False,,,0,1,1,1,neither,0,80.57500457763672,80.07500457763672,"[(0, 1)]","[(0, 2)]"
crossed_goals,A,1.0,1.0,42,symmetric,3,False,False,True,False,False,False,False,False,True,False,1,False,,,0,1,1,1,neither,0,83.125,82.625,"[(0, 1)]","[(0, 2)]"
crossed_goals,A,0.0,0.5,42,asymmetric,3,False,False,True,False,False,False,False,False,True,False,1,False,,,0,1,1,1,neither,0,78.0250015258789,80.07500457763672,"[(0, 1)]","[(0, 2)]"
crossed_goals,A,0.0,1.0,42,asymmetric,3,False,False,True,False,False,False,False,False,True,False,1,False,,,0,1,1,1,neither,0,78.0250015258789,82.625,"[(0, 1)]","[(0, 2)]"
crossed_goals,A,0.5,0.0,42,asymmetric,3,False,False,True,False,False,False,False,False,True,False,1,False,,,0,1,1,1,neither,0,80.57500457763672,77.5250015258789,"[(0, 1)]","[(0, 2)]"
crossed_goals,A,0.5,1.0,42,asymmetric,3,False,False,True,False,False,False,False,False,True,False,1,False,,,0,1,1,1,neither,0,80.57500457763672,82.625,"[(0, 1)]","[(0, 2)]"
crossed_goals,A,1.0,0.0,42,asymmetric,3,False,False,True,False,False,False,False,False,True,False,1,False,,,0,1,1,1,neither,0,83.125,77.5250015258789,"[(0, 1)]","[(0, 2)]"
crossed_goals,A,1.0,0.5,42,asymmetric,3,False,False,True,False,False,False,False,False,True,False,1,False,,,0,1,1,1,neither,0,83.125,80.07500457763672,"[(0, 1)]","[(0, 2)]"
crossed_goals,B,0.0,0.0,42,symmetric,3,False,False,True,False,False,False,False,False,True,False,1,False,,,0,1,1,1,neither,0,77.5250015258789,78.0250015258789,"[(0, 2)]","[(0, 1)]"
crossed_goals,B,0.5,0.5,42,symmetric,3,False,False,True,False,False,False,False,False,True,False,1,False,,,0,1,1,1,neither,0,80.07500457763672,80.57500457763672,"[(0, 2)]","[(0, 1)]"
crossed_goals,B,1.0,1.0,42,symmetric,3,False,False,True,False,False,False,False,False,True,False,1,False,,,0,1,1,1,neither,0,82.625,83.125,"[(0, 2)]","[(0, 1)]"
crossed_goals,B,0.0,0.5,42,asymmetric,3,False,False,True,False,False,False,False,False,True,False,1,False,,,0,1,1,1,neither,0,77.5250015258789,80.57500457763672,"[(0, 2)]","[(0, 1)]"
crossed_goals,B,0.0,1.0,42,asymmetric,3,False,False,True,False,False,False,False,False,True,False,1,False,,,0,1,1,1,neither,0,77.5250015258789,83.125,"[(0, 2)]","[(0, 1)]"
crossed_goals,B,0.5,0.0,42,asymmetric,3,False,False,True,False,False,False,False,False,True,False,1,False,,,0,1,1,1,neither,0,80.07500457763672,78.0250015258789,"[(0, 2)]","[(0, 1)]"
crossed_goals,B,0.5,1.0,42,asymmetric,3,False,False,True,False,False,False,False,False,True,False,1,False,,,0,1,1,1,neither,0,80.07500457763672,83.125,"[(0, 2)]","[(0, 1)]"
crossed_goals,B,1.0,0.0,42,asymmetric,3,False,False,True,False,False,False,False,False,True,False,1,False,,,0,1,1,1,neither,0,82.625,78.0250015258789,"[(0, 2)]","[(0, 1)]"
crossed_goals,B,1.0,0.5,42,asymmetric,3,False,False,True,False,False,False,False,False,True,False,1,False,,,0,1,1,1,neither,0,82.625,80.57500457763672,"[(0, 2)]","[(0, 1)]"
risk_reward,A,0.0,0.0,42,symmetric,3,False,True,False,True,False,False,False,False,False,False,0,True,cycle,1.0,0,15,9,15,i_only,6,56.87500286102295,177.00000381469727,"[(7, 1), (6, 1), (5, 1), (4, 1), (3, 1), (3, 0), (2, 0), (1, 0), (0, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[(7, 2), (6, 2), (5, 2), (4, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2)]"
risk_reward,A,0.5,0.5,42,symmetric,3,False,True,False,True,False,False,False,False,False,False,0,True,cycle,1.0,0,15,9,15,i_only,6,85.32500553131104,-176.2124948501587,"[(7, 1), (6, 1), (5, 1), (4, 1), (3, 1), (3, 0), (2, 0), (1, 0), (0, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[(7, 2), (6, 2), (5, 2), (4, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2)]"
risk_reward,A,1.0,1.0,42,symmetric,3,False,True,False,True,False,False,False,False,False,False,0,True,cycle,1.0,0,15,9,15,i_only,6,113.77500534057617,-529.4250106811523,"[(7, 1), (6, 1), (5, 1), (4, 1), (3, 1), (3, 0), (2, 0), (1, 0), (0, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[(7, 2), (6, 2), (5, 2), (4, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2)]"
