layout,start_config,alpha_i,alpha_j,seed,sweep_type,complexity,both_success,single_success,failure,goal_reached_i,goal_reached_j,lava_collision,lava_hit_i,lava_hit_j,cell_collision,edge_collision,num_collisions,paralysis,paralysis_type,cycle_length,stay_streak,timesteps,steps_i,steps_j,arrival_order,arrival_gap,G_i,G_j,trajectory_i,trajectory_j
wide,B,0.0,0.0,42,symmetric,1,True,False,False,True,True,False,False,False,False,False,0,False,,,0,5,5,5,tie,0,396.83335876464844,500.0,"[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1)]"
wide,B,0.5,0.5,42,symmetric,1,True,False,False,True,True,False,False,False,False,False,0,False,,,0,5,5,5,tie,0,323.3166961669922,426.48333740234375,"[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1)]"
wide,B,1.0,1.0,42,symmetric,1,True,False,False,True,True,False,False,False,False,False,0,False,,,0,5,5,5,tie,0,249.80002212524414,352.96665954589844,"[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1)]"
wide,B,0.0,0.5,42,asymmetric,1,True,False,False,True,True,False,False,False,False,False,0,False,,,0,5,5,5,tie,0,396.83335876464844,426.48333740234375,"[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1)]"
wide,B,0.0,1.0,42,asymmetric,1,True,False,False,True,True,False,False,False,False,False,0,False,,,0,5,5,5,tie,0,396.83335876464844,352.96665954589844,"[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1)]"
wide,B,0.5,0.0,42,asymmetric,1,True,False,False,True,True,False,False,False,False,False,0,False,,,0,5,5,5,tie,0,323.3166961669922,500.0,"[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1)]"
wide,B,0.5,1.0,42,asymmetric,1,True,False,False,True,True,False,False,False,False,False,0,False,,,0,5,5,5,tie,0,323.3166961669922,352.96665954589844,"[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1)]"
wide,B,1.0,0.0,42,asymmetric,1,True,False,False,True,True,False,False,False,False,False,0,False,,,0,5,5,5,tie,0,249.80002212524414,500.0,"[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1)]"
wide,B,1.0,0.5,42,asymmetric,1,True,False,False,True,True,False,False,False,False,False,0,False,,,0,5,5,5,tie,0,249.80002212524414,426.48333740234375,"[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1)]"
bottleneck,A,0.0,0.0,42,symmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,10,7,10,i_first,3,700.0,840.2000274658203,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1), (7, 1)]","[(0, 2), (1, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]"
bottleneck,A,0.5,0.5,42,symmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,10,7,10,i_first,3,733.3500213623047,655.7833709716797,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1), (7, 1)]","[(0, 2), (1, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]"
bottleneck,A,1.0,1.0,42,symmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,10,7,10,i_first,3,766.6999893188477,471.36668395996094,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1), (7, 1)]","[(0, 2), (1, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]"
bottleneck,A,0.0,0.5,42,asymmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,10,7,10,i_first,3,700.0,655.7833709716797,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1), (7, 1)]","[(0, 2), (1, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]"
bottleneck,A,0.0,1.0,42,asymmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,10,7,10,i_first,3,700.0,471.36668395996094,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1), (7, 1)]","[(0, 2), (1, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]"
bottleneck,A,0.5,0.0,42,asymmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,10,7,10,i_first,3,733.3500213623047,840.2000274658203,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1), (7, 1)]","[(0, 2), (1, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]"
bottleneck,A,0.5,1.0,42,asymmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,10,7,10,i_first,3,733.3500213623047,471.36668395996094,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1), (7, 1)]","[(0, 2), (1, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]"
bottleneck,A,1.0,0.0,42,asymmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,10,7,10,i_first,3,766.6999893188477,840.2000274658203,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1), (7, 1)]","[(0, 2), (1, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]"
bottleneck,A,1.0,0.5,42,asymmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,10,7,10,i_first,3,766.6999893188477,655.7833709716797,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1), (7, 1)]","[(0, 2), (1, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]"
bottleneck,B,0.0,0.0,42,symmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,10,10,7,j_first,-3,840.2000274658203,700.0,"[(0, 2), (1, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1), (7, 1)]"
bottleneck,B,0.5,0.5,42,symmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,10,10,7,j_first,-3,655.7833709716797,733.3500213623047,"[(0, 2), (1, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1), (7, 1)]"
bottleneck,B,1.0,1.0,42,symmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,10,10,7,j_first,-3,471.36668395996094,766.6999893188477,"[(0, 2), (1, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1), (7, 1)]"
bottleneck,B,0.0,0.5,42,asymmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,10,10,7,j_first,-3,840.2000274658203,733.3500213623047,"[(0, 2), (1, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1), (7, 1)]"
bottleneck,B,0.0,1.0,42,asymmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,10,10,7,j_first,-3,840.2000274658203,766.6999893188477,"[(0, 2), (1, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1), (7, 1)]"
bottleneck,B,0.5,0.0,42,asymmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,10,10,7,j_first,-3,655.7833709716797,700.0,"[(0, 2), (1, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1), (7, 1)]"
bottleneck,B,0.5,1.0,42,asymmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,10,10,7,j_first,-3,655.7833709716797,766.6999893188477,"[(0, 2), (1, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1), (7, 1)]"
bottleneck,B,1.0,0.0,42,asymmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,10,10,7,j_first,-3,471.36668395996094,700.0,"[(0, 2), (1, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1), (7, 1)]"
bottleneck,B,1.0,0.5,42,asymmetric,3,True,False,False,True,True,False,False,False,False,False,0,False,,,0,10,10,7,j_first,-3,471.36668395996094,733.3500213623047,"[(0, 2), (1, 2), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (6, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (7, 1), (7, 1)]"
crossed_goals,A,0.0,0.0,42,symmetric,3,False,True,False,True,True,False,False,False,True,False,1,False,,,0,6,6,6,tie,0,577.3666687011719,453.5000228881836,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1)]","[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 2)]"
crossed_goals,A,0.5,0.5,42,symmetric,3,False,True,False,True,True,False,False,False,True,False,1,False,,,0,6,6,6,tie,0,515.4000091552734,391.53336334228516,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1)]","[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 2)]"
crossed_goals,A,1.0,1.0,42,symmetric,3,False,True,False,True,True,False,False,False,True,False,1,False,,,0,6,6,6,tie,0,458.4333267211914,334.5666847229004,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1)]","[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 2)]"
crossed_goals,A,0.0,0.5,42,asymmetric,3,False,True,False,True,True,False,False,False,True,False,1,False,,,0,6,6,6,tie,0,577.3666687011719,389.03336334228516,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1)]","[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 2)]"
crossed_goals,A,0.0,1.0,42,asymmetric,3,False,True,False,True,True,False,False,False,True,False,1,False,,,0,6,6,6,tie,0,577.3666687011719,324.5666847229004,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1)]","[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 2)]"
crossed_goals,A,0.5,0.0,42,asymmetric,3,False,True,False,True,True,False,False,False,True,False,1,False,,,0,6,6,6,tie,0,512.9000091552734,453.5000228881836,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1)]","[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 2)]"
crossed_goals,A,0.5,1.0,42,asymmetric,3,False,True,False,True,True,False,False,False,True,False,1,False,,,0,6,6,6,tie,0,517.9000091552734,329.5666847229004,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1)]","[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 2)]"
crossed_goals,A,1.0,0.0,42,asymmetric,3,False,True,False,True,True,False,False,False,True,False,1,False,,,0,6,6,6,tie,0,448.4333267211914,453.5000228881836,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1)]","[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 2)]"
crossed_goals,A,1.0,0.5,42,asymmetric,3,False,True,False,True,True,False,False,False,True,False,1,False,,,0,6,6,6,tie,0,453.4333267211914,394.03336334228516,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1)]","[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 2)]"
crossed_goals,B,0.0,0.0,42,symmetric,3,False,True,False,True,True,False,False,False,True,False,1,False,,,0,6,6,6,tie,0,453.5000228881836,577.3666687011719,"[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1)]"
crossed_goals,B,0.5,0.5,42,symmetric,3,False,True,False,True,True,False,False,False,True,False,1,False,,,0,6,6,6,tie,0,391.53336334228516,515.4000091552734,"[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1)]"
crossed_goals,B,1.0,1.0,42,symmetric,3,False,True,False,True,True,False,False,False,True,False,1,False,,,0,6,6,6,tie,0,334.5666847229004,458.4333267211914,"[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1)]"
crossed_goals,B,0.0,0.5,42,asymmetric,3,False,True,False,True,True,False,False,False,True,False,1,False,,,0,6,6,6,tie,0,453.5000228881836,512.9000091552734,"[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1)]"
crossed_goals,B,0.0,1.0,42,asymmetric,3,False,True,False,True,True,False,False,False,True,False,1,False,,,0,6,6,6,tie,0,453.5000228881836,448.4333267211914,"[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1)]"
crossed_goals,B,0.5,0.0,42,asymmetric,3,False,True,False,True,True,False,False,False,True,False,1,False,,,0,6,6,6,tie,0,389.03336334228516,577.3666687011719,"[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 2)]","[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1)]"
